Name,Season,Height,Weight,Position,School,Class,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ORTG,DRTG,AST/TOV,NBA GP,NBA MPG,NBA WS,NBA WSP48,NBA BPM,NBA VORP,NBA PLUSMINUS
Marcus Thornton,2014-15,6-3,180,PG/SG,William & Mary,Sr.,,33.0,33.0,1210,21.8,0.605,0.564,0.5379999999999999,0.324,598.0,1.0,7.9,4.7,17.5,1.1,0.4,12.4,28.5,4.0,0.7,4.7,0.154,5.0,-5.1,-0.1,115.5,109.7,1.23,0,0,0,0,0,0,0
Trevor Lacey,2014-15,6-3,210,PG/SG,NC State,Jr.,33.0,35.0,35.0,1256,20.3,0.556,0.525,0.456,0.289,532.0,2.4,11.5,7.1,20.7,1.5,0.6,11.9,23.4,3.6,1.4,5.0,0.158,7.1,1.3,8.3,116.1,104.2,1.81,0,0,0,0,0,0,0
Askia Booker,2014-15,6-2,170,PG,Colorado,Sr.,,31.0,28.0,936,22.2,0.51,0.449,0.374,0.35100000000000003,506.0,1.9,10.7,6.4,26.2,2.9,0.2,11.8,32.6,2.5,1.1,3.6,0.152,5.2,-0.3,4.9,108.0,103.7,1.41,0,0,0,0,0,0,0
Derrick Marks,2014-15,6-3,210,PG/SG,Boise State,Sr.,,32.0,32.0,998,30.2,0.593,0.5660000000000001,0.333,0.252,573.0,2.1,12.9,7.6,26.1,3.8,1.7,11.5,33.5,4.1,2.2,6.4,0.255,7.9,2.9,10.9,117.1,92.4,1.41,0,0,0,0,0,0,0
David Kravish,2014-15,6-10,240,PF,California,Sr.,183.0,33.0,33.0,973,17.7,0.506,0.484,0.041,0.183,357.0,6.9,20.2,13.6,8.7,0.8,4.9,11.9,22.9,1.1,1.5,2.7,0.109,-1.0,3.4,2.4,100.8,99.1,0.76,0,0,0,0,0,0,0
LaDontae Henton,2014-15,6-5,215,SF,Providence,Sr.,,34.0,34.0,1257,21.8,0.551,0.508,0.366,0.37,578.0,5.6,15.3,10.4,5.5,2.2,1.5,10.1,27.6,3.4,1.8,5.3,0.16699999999999998,4.6,0.6,5.2,112.5,100.4,0.43,0,0,0,0,0,0,0
Darion Atkins,2014-15,6-8,240,PF,Virginia,Sr.,,33.0,27.0,789,20.6,0.515,0.511,0.005,0.226,251.0,12.1,18.7,15.5,6.6,2.3,5.8,13.1,20.7,1.3,2.4,3.7,0.188,1.7,7.8,9.5,106.6,83.6,0.62,0,0,0,0,0,0,0
Ben Simmons,2015-16,6-10,240,SF/PF,LSU,Fr.,1.0,33.0,32.0,1151,29.0,0.6,0.561,0.008,0.769,674.0,9.6,26.8,18.2,27.4,3.1,2.5,17.4,26.4,3.9,2.1,6.0,0.207,6.3,5.3,11.6,117.2,98.4,1.42,214,34.4,24.4,.159,4.0,11.2,+1.5
Brandon Ingram,2015-16,6-9,195,SF,Duke,Fr.,4.0,36.0,34.0,1246,22.5,0.552,0.525,0.403,0.35100000000000003,591.0,6.0,15.5,10.8,11.4,1.9,3.6,11.3,25.6,3.4,1.5,4.9,0.157,4.6,2.9,7.5,114.7,104.4,1.0,246,32.2,9.4,.057,-1.4,1.1,-0.8
Jaylen Brown,2015-16,6-6,225,SG/SF,California,Fr.,3.0,34.0,34.0,939,17.6,0.518,0.471,0.27,0.574,477.0,4.5,16.5,10.8,15.3,1.7,2.2,17.9,31.4,1.0,1.8,2.7,0.117,0.3,3.3,3.6,98.4,97.1,0.65,272,26.1,13.5,.091,-1.2,1.4,-0.1
Kris Dunn,2015-16,6-4,220,PG,Providence,Jr.,20.0,33.0,32.0,1088,23.2,0.541,0.499,0.275,0.462,576.0,3.5,14.7,9.0,41.8,4.3,1.9,18.8,28.0,2.2,2.3,4.5,0.166,5.6,5.7,11.3,106.1,94.8,1.78,227,24.3,3.9,.034,-1.8,0.2,0.0
Buddy Hield,2015-16,6-5,215,SG,Oklahoma,Sr.,111.0,37.0,37.0,1309,28.2,0.665,0.623,0.536,0.333,803.0,4.0,13.0,8.8,12.7,1.8,1.4,14.0,30.2,5.6,2.0,7.6,0.232,10.3,1.2,11.5,123.8,101.5,0.66,308,27.8,13.1,.074,0.8,6.0,+1.7
Marquese Chriss,2015-16,6-10,235,PF,Washington,Fr.,56.0,34.0,34.0,848,21.7,0.585,0.561,0.17800000000000002,0.382,428.0,9.8,11.6,10.7,6.3,1.9,5.8,14.7,24.1,1.9,1.2,3.1,0.14800000000000002,2.8,3.1,5.9,112.0,102.2,0.38,256,19.4,5.7,.055,-2.3,-0.3,-4.6
Domantas Sabonis,2015-16,6-10,240,PF/C,Gonzaga,So.,97.0,36.0,31.0,1149,29.3,0.654,0.618,0.036000000000000004,0.499,617.0,11.7,28.2,20.7,11.3,1.1,2.7,16.0,25.6,4.6,2.8,7.5,0.26,5.0,4.0,9.0,124.6,91.2,0.7,291,25.6,20.6,.133,0.5,4.6,+1.6
Jamal Murray,2015-16,6-4,205,PG/SG,Kentucky,Fr.,45.0,36.0,36.0,1267,22.7,0.59,0.5589999999999999,0.515,0.28300000000000003,649.0,4.9,11.2,8.2,12.1,1.6,0.9,12.1,27.1,4.4,1.8,6.1,0.194,8.1,1.1,9.1,120.2,102.6,0.94,293,29.3,16.1,.090,-0.1,4.2,+4.7
Dejounte Murray,2015-16,6-5,170,PG/SG,Washington,Fr.,43.0,34.0,34.0,1139,16.8,0.485,0.451,0.243,0.342,565.0,4.1,13.7,8.8,25.6,2.8,0.8,16.3,25.9,1.2,1.6,2.8,0.098,1.8,2.5,4.3,99.7,102.1,1.37,177,19.8,5.8,.079,0.3,2.0,-0.6
Malik Beasley,2015-16,6-5,190,SG,Florida State,Fr.,36.0,34.0,33.0,1014,20.8,0.583,0.541,0.361,0.326,483.0,5.0,15.1,10.1,9.8,1.8,0.6,11.5,24.3,2.9,1.1,4.0,0.158,5.0,0.7,5.7,117.5,105.5,0.86,220,17.4,6.4,.080,-1.2,0.8,-1.0
Deyonta Davis,2015-16,6-10,240,PF/C,Michigan State,Fr.,28.0,35.0,16.0,650,23.9,0.601,0.598,0.0,0.191,242.0,13.5,19.0,16.5,7.5,0.8,10.2,12.1,19.2,1.7,1.6,3.3,0.204,3.2,7.5,10.8,121.4,90.9,0.87,107,12.1,3.6,.131,-2.1,0.0,-3.1
Skal Labissiere,2015-16,7-0,215,PF/C,Kentucky,Fr.,2.0,36.0,18.0,567,18.5,0.54,0.516,0.011,0.326,214.0,7.3,14.6,11.1,3.6,0.9,10.3,13.1,22.1,0.9,1.1,2.0,0.142,-0.4,5.6,5.2,107.8,96.9,0.33,148,17.5,4.4,.082,-2.3,-0.2,+2.2
Damian Jones,2015-16,6-11,245,C,Vanderbilt,Jr.,91.0,33.0,33.0,866,23.4,0.584,0.59,0.01,0.5379999999999999,426.0,9.9,17.3,13.9,10.2,0.5,5.9,14.2,26.8,2.0,1.7,3.8,0.175,2.2,4.5,6.7,110.4,95.8,0.58,104,14.1,4.4,.143,-1.5,0.2,-8.4
Brice Johnson,2015-16,6-10,210,PF,UNC,Sr.,40.0,40.0,39.0,1121,,0.649,0.614,0.0,0.423,,,,,,,,,,,,,,,,,,,0.82,21,5.1,0.1,.062,-0.6,0.0,+0.1
Jakob Poeltl,2015-16,7-1,240,C,Utah,So.,,36.0,36.0,1093,31.1,0.665,0.6459999999999999,0.0,0.674,597.0,11.9,22.1,17.4,13.9,1.1,5.0,13.7,25.7,4.9,1.9,6.8,0.251,6.8,4.4,11.2,128.8,98.5,0.95,271,16.2,15.6,.171,1.0,3.3,+2.3
Henry Ellenson,2015-16,6-11,245,PF/C,Marquette,Fr.,10.0,33.0,33.0,1107,20.9,0.534,0.48,0.239,0.439,536.0,7.8,24.2,16.5,11.0,1.4,4.4,12.9,26.7,2.0,2.0,4.0,0.14300000000000002,0.9,2.7,3.6,106.3,98.5,0.76,81,9.2,0.3,.018,-3.8,-0.3,+1.4
Malachi Richardson,2015-16,6-6,200,SG,Syracuse,Fr.,29.0,37.0,37.0,1272,13.8,0.51,0.465,0.544,0.381,459.0,1.7,12.1,6.9,12.8,2.0,0.9,14.0,23.1,1.5,1.8,3.3,0.104,1.5,1.5,3.0,102.6,102.3,0.97,70,8.9,-0.1,-0.009,-6.1,-0.7,-7.4
Denzel Valentine,2015-16,6-5,210,SG/SF,Michigan State,Sr.,96.0,31.0,30.0,1022,29.7,0.608,0.579,0.527,0.214,622.0,3.0,21.2,12.8,45.8,1.9,0.7,14.8,28.4,5.0,2.2,7.3,0.284,12.2,4.4,16.5,127.2,94.0,2.84,170,20.9,3.6,.048,-1.6,0.4,-0.5
Caris LeVert,2015-16,6-7,190,SG,Michigan,Sr.,239.0,15.0,14.0,464,28.8,0.636,0.596,0.401,0.42,253.0,2.4,18.8,10.6,33.3,2.0,0.7,11.4,25.6,2.2,0.7,2.8,0.243,9.4,2.5,11.9,129.2,102.0,2.96,207,25.6,6.9,.063,-0.6,1.8,-0.2
Patrick McCaw,2015-16,6-6,180,SG,UNLV,So.,222.0,33.0,32.0,1113,21.3,0.591,0.56,0.515,0.294,482.0,3.6,12.4,8.0,22.7,3.9,1.2,14.2,20.3,2.7,2.2,5.0,0.179,5.1,3.3,8.4,117.2,95.9,1.88,194,17.2,4.2,.061,-2.8,-0.7,-11.8
Cheick Diallo,2015-16,6-9,220,PF/C,Kansas,Fr.,5.0,27.0,1.0,202,20.5,0.5720000000000001,0.569,0.0,0.466,74.0,10.5,27.0,19.4,0.9,2.0,11.9,19.4,21.7,0.2,0.6,0.8,0.159,-2.7,6.9,4.2,101.2,85.5,0.06,177,12.1,6.2,.139,-1.4,0.3,-6.9
Taurean Prince,2015-16,6-8,220,SF,Baylor,Sr.,188.0,34.0,34.0,1040,20.8,0.537,0.493,0.339,0.337,509.0,9.2,14.8,12.0,14.8,2.4,2.7,15.3,28.1,2.4,1.4,3.8,0.14800000000000002,4.9,2.4,7.4,109.7,102.7,0.85,260,26.4,5.3,.037,-1.9,0.1,+0.1
Stephen Zimmerman,2015-16,6-11,235,PF/C,UNLV,Fr.,9.0,26.0,24.0,680,17.6,0.519,0.488,0.079,0.47200000000000003,264.0,8.8,26.5,17.7,6.4,1.1,7.5,17.1,21.9,0.5,1.6,2.1,0.122,-0.9,2.3,1.4,98.7,92.7,0.41,19,5.7,0.0,-0.005,-8.3,-0.2,-11.0
DeAndre Bembry,2015-16,6-5,205,SG/SF,St. Joseph's,Jr.,251.0,36.0,35.0,1341,22.3,0.539,0.513,0.258,0.358,641.0,4.3,17.9,11.3,24.1,2.2,2.5,11.2,24.4,3.4,2.5,5.8,0.174,4.6,4.5,9.1,113.1,97.7,2.21,0,0,0,0,0,0,0
Wade Baldwin,2015-16,6-4,200,PG/SG,Vanderbilt,So.,120.0,33.0,30.0,1002,20.7,0.5710000000000001,0.4920000000000001,0.32,0.614,505.0,1.5,11.6,7.0,33.7,2.3,1.0,18.2,25.3,2.7,1.8,4.5,0.179,5.1,3.0,8.2,112.7,97.8,1.89,56,10.3,-0.3,-0.028,-5.3,-0.5,-19.2
Malcolm Brogdon,2015-16,6-5,225,SG,Virginia,Sr.,87.0,37.0,37.0,1263,25.1,0.585,0.532,0.382,0.31,627.0,2.1,13.3,7.9,19.5,1.8,0.9,8.3,28.4,4.9,2.1,7.0,0.222,8.5,2.6,11.1,122.3,99.9,2.21,235,28.6,16.8,.120,0.6,4.4,+2.8
Gary Payton,2015-16,6-3,185,PG/SG,Oregon State,Sr.,,32.0,32.0,1096,25.9,0.532,0.512,0.166,0.29100000000000004,558.0,7.8,18.0,12.8,32.9,4.3,1.7,13.3,25.6,3.0,2.1,5.0,0.184,6.8,5.7,12.5,112.7,97.2,2.18,1335,35.3,145.5,.148,3.3,62.5,+3.4
Pascal Siakam,2015-16,6-9,230,PF,New Mexico State,So.,,34.0,34.0,1176,31.5,0.569,0.542,0.029,0.396,649.0,13.4,23.6,18.8,12.0,1.7,6.5,10.0,29.1,4.4,3.4,7.8,0.265,3.4,4.6,8.0,119.6,86.7,0.87,269,25.9,20.7,.143,1.5,6.1,+6.8
Diamond Stone,2015-16,6-10,255,C,Maryland,Fr.,6.0,35.0,22.0,807,26.6,0.61,0.568,0.0,0.456,408.0,12.4,14.5,13.6,4.2,1.3,7.1,12.9,26.7,2.6,1.5,4.1,0.204,2.4,2.9,5.3,118.3,97.9,0.28,7,3.4,-0.1,-0.211,-20.8,-0.1,-63.2
Demetrius Jackson,2015-16,6-1,195,PG,Notre Dame,Jr.,28.0,35.0,35.0,1259,21.0,0.56,0.514,0.381,0.325,577.0,3.0,8.0,5.6,25.1,2.1,0.8,13.3,24.1,3.8,0.6,4.4,0.141,6.3,0.4,6.7,117.9,112.2,2.16,26,5.2,0.2,.087,-0.5,0.1,-22.3
Anthony Barber,2015-16,6-3,175,PG,NC State,Jr.,,33.0,33.0,1278,24.0,0.5529999999999999,0.471,0.208,0.479,749.0,1.7,11.1,6.3,25.2,1.0,0.2,10.8,30.0,4.9,0.5,5.5,0.171,6.5,-1.1,5.3,119.5,112.9,1.73,0,0,0,0,0,0,0
Joel Bolomboy,2015-16,6-9,225,PF,Weber State,Sr.,,33.0,33.0,1041,29.1,0.634,0.602,0.163,0.677,552.0,13.1,31.3,23.0,7.4,1.3,3.6,14.9,26.1,3.8,2.7,6.5,0.248,1.5,2.1,3.5,121.0,90.0,0.45,18,5.1,0.3,.132,-0.1,0.0,-2.4
Michael Gbinije,2015-16,6-7,205,SG/SF,Syracuse,Sr.,28.0,37.0,37.0,1403,20.9,0.574,0.5539999999999999,0.477,0.328,632.0,3.2,8.8,6.0,26.3,3.1,1.1,15.7,24.9,3.6,2.1,5.7,0.162,6.3,2.3,8.6,113.3,101.7,1.51,9,3.6,-0.1,-0.136,-12.1,-0.1,+0.1
Kahlil Felder,2015-16,5-9,175,PG,Oakland,Jr.,,35.0,35.0,1286,28.7,0.5720000000000001,0.502,0.35,0.461,947.0,2.2,9.7,6.1,50.0,2.9,0.5,13.9,31.3,6.2,1.4,7.6,0.236,9.1,-0.4,8.7,122.8,105.8,2.7,58,9.1,-0.4,-0.041,-4.7,-0.4,-11.1
Isaiah Whitehead,2015-16,6-4,210,PG/SG,Seton Hall,So.,11.0,34.0,33.0,1098,20.5,0.511,0.458,0.434,0.383,624.0,1.8,9.7,5.9,33.0,2.1,4.5,16.4,31.6,2.1,2.1,4.2,0.152,4.3,3.4,7.7,104.4,97.4,1.45,89,20.5,-0.9,-0.025,-5.0,-1.4,+5.5
Daniel Hamilton,2015-16,6-7,200,SG/SF,UConn,So.,17.0,36.0,36.0,1147,20.0,0.4920000000000001,0.444,0.345,0.243,501.0,3.6,27.0,16.1,29.2,2.0,1.5,15.6,25.1,1.7,3.0,4.7,0.165,2.5,5.7,8.1,103.9,89.7,2.0,25,9.3,0.0,.000,-3.3,-0.1,-4.1
Tyler Ulis,2015-16,5-10,150,PG,Kentucky,So.,18.0,35.0,35.0,1288,23.9,0.5670000000000001,0.4970000000000001,0.362,0.441,666.0,1.7,7.1,4.6,34.3,2.3,0.3,11.4,23.2,5.4,1.7,7.1,0.221,8.5,1.0,9.6,128.8,103.4,3.57,133,20.9,0.5,.008,-3.6,-1.1,-0.2
Isaiah Cousins,2015-16,6-4,190,PG/SG,Oklahoma,Sr.,,37.0,37.0,1232,15.8,0.506,0.484,0.38,0.233,508.0,2.1,11.8,7.3,25.1,2.3,0.8,16.0,21.8,1.9,1.9,3.8,0.122,2.7,2.9,5.6,106.1,101.2,1.91,0,0,0,0,0,0,0
Ben Bentil,2015-16,6-8,230,PF,Providence,So.,87.0,35.0,33.0,1198,24.7,0.5670000000000001,0.51,0.29600000000000004,0.465,659.0,8.4,16.6,12.4,8.0,1.4,3.1,9.3,29.6,3.8,2.0,5.8,0.193,4.9,1.8,6.7,115.6,99.8,0.6,3,3.3,-0.1,-0.473,-25.9,-0.1,-54.1
Wayne Selden,2015-16,6-5,230,SG,Kansas,Jr.,13.0,38.0,37.0,1134,17.9,0.5760000000000001,0.5660000000000001,0.474,0.29100000000000004,494.0,3.3,9.5,6.6,16.3,1.4,1.0,13.5,23.1,2.7,1.8,4.4,0.156,5.6,2.3,7.8,113.9,100.9,1.41,124,19.1,0.1,.003,-4.7,-1.6,-4.3
AJ Hammons,2015-16,7-0,260,C,Purdue,Sr.,75.0,33.0,20.0,813,31.0,0.623,0.601,0.033,0.378,431.0,11.5,24.9,18.7,10.5,0.7,10.4,14.1,28.6,2.7,2.2,4.9,0.241,3.9,8.0,11.9,117.7,88.7,0.57,0,0,0,0,0,0,0
Perry Ellis,2015-16,6-8,220,PF,Kansas,Sr.,32.0,38.0,38.0,1150,23.9,0.605,0.563,0.14300000000000002,0.397,582.0,7.2,14.4,11.1,8.5,0.9,1.7,9.6,25.5,4.1,1.9,6.1,0.211,5.3,2.2,7.4,123.5,99.6,0.88,0,0,0,0,0,0,0
Zach Auguste,2015-16,6-10,240,PF,Notre Dame,Sr.,110.0,36.0,36.0,1065,25.6,0.581,0.56,0.0,0.557,506.0,14.0,27.7,21.2,7.2,1.3,3.7,16.9,26.0,2.8,1.5,4.2,0.159,2.1,2.1,4.2,112.3,102.9,0.43,0,0,0,0,0,0,0
Danuel House,2015-16,6-7,215,SG/SF,Texas A&M,Sr.,28.0,36.0,34.0,1114,17.3,0.516,0.476,0.52,0.353,511.0,3.8,12.8,8.4,13.9,1.0,1.2,10.5,26.8,2.2,1.9,4.1,0.146,4.0,2.0,6.0,108.2,99.6,1.2,121,25.8,6.3,.097,-0.7,1.1,+3.0
Troy Williams,2015-16,6-7,215,SF,Indiana,Jr.,50.0,35.0,34.0,916,22.1,0.5870000000000001,0.5529999999999999,0.236,0.509,449.0,6.9,19.1,13.3,13.9,2.5,3.1,19.1,26.4,2.2,1.6,3.8,0.168,2.8,3.8,6.6,111.0,98.4,0.75,72,16.3,1.3,.054,-2.6,-0.2,-10.0
Ron Baker,2015-16,6-4,215,SG,Wichita State,Sr.,,35.0,35.0,1106,21.9,0.557,0.509,0.485,0.358,468.0,1.9,16.1,8.7,21.7,2.9,2.5,10.9,23.1,2.9,3.1,5.9,0.215,5.6,5.5,11.1,116.0,87.9,2.09,96,14.5,0.2,.008,-3.8,-0.6,+2.6
James Webb,2015-16,6-9,200,SF/PF,Boise State,Jr.,,31.0,31.0,944,24.5,0.565,0.532,0.304,0.441,463.0,9.2,27.0,17.9,7.7,2.6,2.5,10.2,25.4,2.6,2.1,4.7,0.199,2.6,2.5,5.1,115.5,94.2,0.69,10,12.0,-0.1,-0.041,-8.3,-0.2,-10.9
Tyrone Wallace,2015-16,6-5,205,PG/SG,California,Sr.,98.0,28.0,25.0,901,19.7,0.513,0.477,0.245,0.449,446.0,3.5,14.2,9.1,28.5,1.8,1.3,15.1,27.4,1.8,1.6,3.4,0.149,3.4,3.7,7.1,106.6,98.8,1.66,106,15.5,0.2,.006,-5.1,-1.3,+0.9
Julian Jacobs,2015-16,6-4,180,PG/SG,USC,Jr.,303.0,31.0,31.0,960,18.0,0.541,0.498,0.168,0.456,417.0,3.6,12.6,8.3,30.3,2.2,1.3,19.9,20.6,1.9,1.3,3.1,0.131,3.3,2.8,6.1,109.9,103.2,2.02,0,0,0,0,0,0,0
Derrick Jones,2015-16,6-7,190,SF,UNLV,Fr.,40.0,30.0,15.0,646,24.2,0.611,0.607,0.17800000000000002,0.607,309.0,8.6,13.4,11.0,8.1,2.3,6.2,11.3,23.2,1.8,1.3,3.1,0.193,2.7,3.7,6.3,118.6,96.3,0.67,163,19.6,8.3,.125,-0.5,1.2,0.0
Isaiah Miles,2015-16,6-8,220,SF/PF,St. Joseph's,Sr.,,36.0,36.0,1239,25.2,0.65,0.6,0.397,0.376,584.0,7.6,17.7,12.8,5.1,1.0,3.2,7.6,21.9,4.9,2.0,7.0,0.224,6.9,1.7,8.6,132.3,100.0,0.76,0,0,0,0,0,0,0
Dorian Finney-Smith,2015-16,6-8,215,SF/PF,Florida,Sr.,22.0,36.0,36.0,1145,22.1,0.569,0.528,0.499,0.426,514.0,7.9,19.4,13.5,13.0,1.6,2.6,12.7,22.5,3.0,2.2,5.3,0.184,5.8,4.6,10.4,116.7,96.8,1.09,247,24.2,9.3,.075,-1.6,0.6,+1.4
Chris Obekpa,2015-16,6-9,240,C,St. John's,Sr.,62.0,30.0,24.0,819,16.6,0.479,0.462,0.006999999999999999,0.5660000000000001,196.0,9.8,17.4,13.8,3.6,2.2,12.2,15.8,13.6,0.6,1.7,2.3,0.112,-1.5,8.7,7.2,100.8,94.2,0.47,0,0,0,0,0,0,0
Marcus Paige,2015-16,6-2,165,PG,UNC,Sr.,30.0,34.0,34.0,1075,,0.537,0.503,0.588,0.263,,,,,,,,,,,,,,,,,,,3.05,5,5.6,0.0,-0.006,-8.8,0.0,+18.8
Kyle Wiltjer,2015-16,6-10,245,PF,Gonzaga,Sr.,18.0,36.0,36.0,1209,25.6,0.615,0.5770000000000001,0.389,0.278,657.0,6.2,14.2,10.5,9.0,0.6,2.4,11.0,28.4,4.7,2.1,6.8,0.225,6.0,0.9,6.8,122.4,98.8,0.72,14,3.1,0.0,-0.039,-5.4,0.0,-43.7
Isaiah Taylor,2015-16,6-2,180,PG,Texas,Jr.,,33.0,33.0,1019,21.4,0.525,0.445,0.161,0.517,528.0,1.5,8.9,5.2,35.3,1.7,0.7,11.4,27.0,3.1,1.1,4.3,0.16699999999999998,5.7,1.7,7.4,115.2,105.7,2.69,71,17.2,0.6,.024,-4.5,-0.8,+4.4
Robert Carter,2015-16,6-8,250,PF,Maryland,Jr.,29.0,36.0,36.0,950,23.9,0.622,0.596,0.254,0.336,436.0,8.4,21.0,15.3,14.9,1.9,4.9,18.1,24.0,2.5,2.0,4.5,0.19,4.6,5.1,9.7,114.5,94.8,0.85,0,0,0,0,0,0,0
Sheldon McClellan,2015-16,6-6,200,SG,Miami,Sr.,42.0,35.0,34.0,1151,23.0,0.645,0.584,0.393,0.544,512.0,2.1,9.2,5.9,9.9,1.9,0.8,9.1,22.4,4.5,1.3,5.8,0.201,7.8,1.5,9.3,130.8,105.3,1.27,30,9.6,0.5,.076,-2.3,0.0,-10.7
Alex Poythress,2015-16,6-8,240,PF,Kentucky,Sr.,8.0,31.0,23.0,732,21.3,0.643,0.619,0.116,0.515,284.0,8.8,19.2,14.3,2.5,1.5,2.8,13.1,19.2,2.1,1.4,3.5,0.193,4.0,2.2,6.2,125.1,97.3,0.27,52,10.9,1.0,.086,-3.6,-0.2,-6.1
Jake Layman,2015-16,6-9,210,SF,Maryland,Sr.,64.0,36.0,36.0,1112,18.8,0.64,0.602,0.514,0.339,381.0,4.4,14.3,9.9,7.0,2.1,3.4,15.8,18.2,2.4,2.0,4.4,0.159,4.8,3.8,8.6,118.0,98.4,0.67,164,13.7,3.0,.065,-2.1,-0.1,-0.5
Jarrod Uthoff,2015-16,6-10,215,PF,Iowa,Sr.,111.0,33.0,33.0,1016,28.0,0.5589999999999999,0.515,0.355,0.308,539.0,5.1,16.7,11.0,7.6,1.8,9.0,6.4,29.1,3.4,2.0,5.4,0.212,5.1,5.1,10.2,117.9,96.3,0.95,13,9.9,0.2,.056,-3.5,0.0,-20.7
Damion Lee,2015-16,6-6,210,SG,Louisville,Sr.,,30.0,30.0,1007,20.3,0.5710000000000001,0.514,0.504,0.377,432.0,2.2,11.1,6.7,10.7,2.8,0.1,10.7,23.3,3.0,2.2,5.2,0.206,6.1,2.9,9.0,120.9,94.6,1.18,0,0,0,0,0,0,0
Josh Adams,2015-16,6-2,190,PG,Wyoming,Sr.,,30.0,30.0,1106,,0.604,0.539,0.516,0.516,,,,,,,,,,,,,,,,,,,1.11,0,0,0,0,0,0,0
Georges Niang,2015-16,6-8,230,SF/PF,Iowa State,Sr.,68.0,35.0,35.0,1162,25.9,0.625,0.6,0.276,0.23,679.0,4.8,15.6,10.6,19.2,1.5,1.8,13.8,28.7,4.2,1.4,5.6,0.192,7.3,1.4,8.7,118.6,104.7,1.27,149,9.5,2.7,.091,-0.6,0.5,-9.3
Yogi Ferrell,2015-16,6-0,180,PG,Indiana,Sr.,24.0,35.0,35.0,1215,22.9,0.6,0.55,0.439,0.38299999999999995,650.0,3.5,9.3,6.6,28.4,1.8,0.1,14.8,24.3,5.1,1.4,6.5,0.213,6.8,0.7,7.6,127.5,105.5,2.21,243,20.7,7.1,.068,-1.4,0.7,+3.5
Kaleb Tarczewski,2015-16,7-0,245,C,Arizona,Sr.,7.0,26.0,24.0,712,19.6,0.5920000000000001,0.5329999999999999,0.0,0.787,251.0,11.6,26.3,19.5,4.2,0.6,4.9,14.2,16.6,1.7,1.6,3.3,0.185,2.2,4.9,7.1,121.5,93.7,0.5,0,0,0,0,0,0,0
Tim Quarterman,2015-16,6-6,190,SG,LSU,Jr.,90.0,33.0,27.0,952,17.5,0.53,0.5,0.493,0.468,399.0,5.9,11.5,8.7,22.3,1.8,1.4,13.2,20.0,2.0,0.9,2.9,0.121,4.5,0.7,5.2,112.9,107.6,2.26,19,4.9,-0.1,-0.049,-3.8,0.0,-6.7
Rosco Allen,2015-16,6-9,220,SF,Stanford,Jr.,75.0,30.0,30.0,1018,19.3,0.56,0.507,0.496,0.513,437.0,5.4,17.0,11.1,11.1,2.0,0.6,12.6,24.0,2.3,1.3,3.6,0.141,5.0,1.0,6.0,112.5,104.3,0.83,0,0,0,0,0,0,0
AJ English,2015-16,6-3,180,PG/SG,Iona,Sr.,,28.0,28.0,1005,25.6,0.598,0.54,0.579,0.431,633.0,1.7,13.2,7.6,34.3,2.4,1.4,16.0,30.3,3.7,1.3,5.0,0.199,7.3,-0.1,7.2,117.0,103.2,1.72,0,0,0,0,0,0,0
Devin Thomas,2015-16,6-9,250,PF,Wake Forest,Sr.,,29.0,29.0,891,23.8,0.561,0.542,0.0,0.732,452.0,10.8,24.7,17.8,17.4,1.2,5.0,16.7,25.9,1.9,1.0,3.0,0.133,2.6,4.5,7.1,109.0,105.3,0.86,0,0,0,0,0,0,0
Ryan Anderson,2015-16,6-9,235,PF,Arizona,Sr.,150.0,33.0,33.0,963,26.0,0.604,0.5489999999999999,0.022,0.652,485.0,12.7,26.1,19.9,5.4,1.4,2.0,13.1,24.6,3.3,2.1,5.4,0.225,3.9,2.8,6.7,121.7,94.1,0.41,0,0,0,0,0,0,0
Chinanu Onuaku,2015-16,6-10,245,C,Louisville,So.,63.0,31.0,29.0,762,26.4,0.62,0.62,0.005,0.253,314.0,13.7,25.8,19.8,12.9,1.9,9.6,20.8,20.5,1.8,2.3,4.2,0.218,3.6,10.2,13.9,114.7,84.9,0.78,6,12.3,0.1,.043,-5.4,-0.1,-39.8
Anthony Gill,2015-16,6-8,230,PF,Virginia,Sr.,82.0,37.0,37.0,1037,26.4,0.624,0.583,0.006,0.531,471.0,10.6,18.2,14.5,5.8,1.5,2.6,9.3,24.7,4.1,1.9,6.0,0.231,5.7,3.1,8.9,126.7,97.7,0.67,0,0,0,0,0,0,0
Shawn Long,2015-16,6-10,250,PF,Louisiana Lafayette,Sr.,,34.0,33.0,1042,30.0,0.579,0.544,0.151,0.53,618.0,14.0,28.7,21.2,9.9,1.3,5.7,14.1,28.8,3.6,2.1,5.7,0.218,5.8,0.4,6.1,116.8,96.0,0.52,18,13.0,0.9,.195,1.2,0.2,+9.8
Jalen Jones,2015-16,6-7,225,SF,Texas A&M,Sr.,,33.0,28.0,902,19.5,0.511,0.466,0.255,0.415,444.0,7.8,20.7,14.2,5.0,1.4,1.2,9.7,29.7,1.7,1.9,3.7,0.162,0.7,1.0,1.7,106.3,94.8,0.4,0,0,0,0,0,0,0
